instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
131460356,513517,STEELCAS,STEELCAST,0,,0,0.05,1,EQ,BSE,BSE
131460868,513519,PITTIENG,PITTI ENGINEERING,0,,0,0.05,1,EQ,BSE,BSE
131481348,513599,HINDCOPPER,HINDUSTAN COPPER,0,,0,0.05,1,EQ,BSE,BSE
131593220,514036,LOYALTEX,LOYAL TEXTILE MILLS,0,,0,0.05,1,EQ,BSE,BSE
131595012,514043,HIMATSEIDE,HIMATSINGKA SEIDE,0,,0,0.05,1,EQ,BSE,BSE
131595524,514045,BSL,BSL,0,,0,0.05,1,EQ,BSE,BSE
131620356,514142,TTL,T T,0,,0,0.01,1,EQ,BSE,BSE
131625476,514162,WELSPUNLIV,WELSPUN LIVING,0,,0,0.05,1,EQ,BSE,BSE
131626756,514167,GANECOS,GANESHA ECOSPHERE,0,,0,0.05,1,EQ,BSE,BSE
131628804,514175,VARDMNPOLY,VARDHMAN POLYTEX,0,,0,0.01,1,EQ,BSE,BSE
131643908,514234,SANGAMIND,SANGAM (INDIA),0,,0,0.05,1,EQ,BSE,BSE
131657220,514286,ASHIMASYN,ASHIMA,0,,0,0.01,1,EQ,BSE,BSE
131660804,514300,PIONEEREMB,PIONEER EMBROIDERIES,0,,0,0.01,1,EQ,BSE,BSE
131673092,514348,WINSOME,WINSOME YARNS,0,,0,0.01,1,EQ,BSE,BSE
131674628,514354,PREMIERPOL,PREMIER POLYFILM,0,,0,0.01,1,EQ,BSE,BSE
131691012,514418,MANORG,MANGALAM ORGANICS,0,,0,0.05,1,EQ,BSE,BSE
131699204,514450,MHLXMIRU,MAHALAXMI RUBTECH,0,,0,0.05,1,EQ,BSE,BSE
131844612,515018,REGENCERAM,REGENCY CERAMICS,0,,0,0.01,1,EQ,BSE,BSE
131847684,515030,ASAHIINDIA,ASAHI INDIA GLASS,0,,0,0.05,1,EQ,BSE,BSE
131849476,515037,MURUDCERA,MURUDESHWAR CERAMICS,0,,0,0.01,1,EQ,BSE,BSE
131854084,515055,ANANTRAJ,ANANT RAJ,0,,0,0.05,1,EQ,BSE,BSE
132100100,516016,SHREYANIND,SHREYANS INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
132101636,516022,STARPAPER,STAR PAPER MILLS,0,,0,0.05,1,EQ,BSE,BSE
132103684,516030,PAKKA,PAKKA,0,,0,0.05,1,EQ,BSE,BSE
132114436,516072,VISHNU,VISHNU CHEMICALS,0,,0,0.05,1,EQ,BSE,BSE
132119556,516092,3PLAND,3P LAND HOLDINGS,0,,0,0.01,1,EQ,BSE,BSE
132355844,517015,VINDHYATEL,VINDHYA TELELINKS,0,,0,0.05,1,EQ,BSE,BSE
132362500,517041,ADOR,ADOR WELDING,0,,0,0.05,1,EQ,BSE,BSE
132367108,517059,SALZERELEC,SALZER ELECTRONICS,0,,0,0.05,1,EQ,BSE,BSE
132389380,517146,USHAMART,USHA MARTIN,0,,0,0.05,1,EQ,BSE,BSE
132395012,517168,SUBROS,SUBROS,0,,0,0.05,1,EQ,BSE,BSE
132404740,517206,LUMAXIND,LUMAX INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
132421380,517271,HBLENGINE,HBL ENGINEERING,0,,0,0.05,1,EQ,BSE,BSE
132440068,517344,MINDTECK,MINDTECK (INDIA),0,,0,0.05,1,EQ,BSE,BSE
132442628,517354,HAVELLS,HAVELLS INDIA,0,,0,0.05,1,EQ,BSE,BSE
132449284,517380,IGARASHI,IGARASHI MOTORS INDIA,0,,0,0.05,1,EQ,BSE,BSE
132450564,517385,SYMPHONY,SYMPHONY,0,,0,0.05,1,EQ,BSE,BSE
132457220,517411,SHYAMTEL,SHYAM TELECOM,0,,0,0.01,1,EQ,BSE,BSE
132479492,517498,WEBELSOLAR,WEBSOL ENERGY SYSTEM,0,,0,0.05,1,EQ,BSE,BSE
132480004,517500,ROTO,ROTO PUMPS,0,,0,0.05,1,EQ,BSE,BSE
132481540,517506,TTKPRESTIG,TTK PRESTIGE,0,,0,0.05,1,EQ,BSE,BSE
132485636,517522,RAJRATAN,RAJRATAN GLOBAL WIRE,0,,0,0.05,1,EQ,BSE,BSE
132489220,517536,ONWARDTEC,ONWARD TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
132491268,517544,CENTUM,CENTUM ELECTRONICS,0,,0,0.05,1,EQ,BSE,BSE
132494340,517556,PVP,PVP VENTURES,0,,0,0.01,1,EQ,BSE,BSE
132495876,517562,TRIGYN,TRIGYN TECHNOLOGIES,0,,0,0.01,1,EQ,BSE,BSE
132497668,517569,KEI,KEI INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
132887300,519091,TASTYBITE,TASTY BITE EATABLES,0,,0,0.05,1,EQ,BSE,BSE
132890884,519105,AVTNPL,AVT NATURAL PRODUCTS,0,,0,0.01,1,EQ,BSE,BSE
132896260,519126,HNDFDS,HINDUSTAN FOODS,0,,0,0.05,1,EQ,BSE,BSE
132903940,519156,VADILALIND,VADILAL INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
132910852,519183,ADFFOODS,ADF FOODS,0,,0,0.05,1,EQ,BSE,BSE
132930564,519260,SANWARIA,SANWARIA CONSUMER,0,,0,0.01,1,EQ,BSE,BSE
132962052,519383,ANIKINDS,ANIK INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
133005316,519552,HERITGFOOD,HERITAGE FOODS,0,,0,0.05,1,EQ,BSE,BSE
133122052,520008,RICOAUTO,RICO AUTO INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
133125380,520021,OMAXAUTO,OMAX AUTOS,0,,0,0.01,1,EQ,BSE,BSE
133131012,520043,MUNJALSHOW,MUNJAL SHOWA,0,,0,0.05,1,EQ,BSE,BSE
133134596,520057,JTEKTINDIA,JTEKT INDIA,0,,0,0.05,1,EQ,BSE,BSE
133136900,520066,JAYBARMARU,JAY BHARAT MARUTI,0,,0,0.01,1,EQ,BSE,BSE
133142020,520086,SICALLOG,SICAL LOGISTICS,0,,0,0.05,1,EQ,BSE,BSE
133148932,520113,VESUVIUS,VESUVIUS INDIA,0,,0,0.05,1,EQ,BSE,BSE
133380100,521016,ICIL,INDO COUNT INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
133380612,521018,MARALOVER,MARAL OVERSEAS,0,,0,0.01,1,EQ,BSE,BSE
133392388,521064,TRIDENT,TRIDENT,0,,0,0.01,1,EQ,BSE,BSE
133393924,521070,ALOKINDS,ALOK INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
133403908,521109,NAGREEKEXP,NAGREEKA EXPORTS,0,,0,0.01,1,EQ,BSE,BSE
133422084,521180,SUPERSPIN,SUPER SPINNING MILLS,0,,0,0.01,1,EQ,BSE,BSE
133425668,521194,SILINV,SIL INVESTMENTS,0,,0,0.05,1,EQ,BSE,BSE
133432324,521220,DAMODARIND,DAMODAR INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
133438980,521246,PARASPETRO,PARAS PETROFILS,0,,0,0.01,1,EQ,BSE,BSE
133439492,521248,KITEX,KITEX GARMENTS,0,,0,0.05,1,EQ,BSE,BSE
133635588,522014,UNIDT,UNITED DRILLING TOOLS,0,,0,0.05,1,EQ,BSE,BSE
133639428,522029,WINDMACHIN,WINDSOR MACHINES,0,,0,0.05,1,EQ,BSE,BSE
133640708,522034,SHANTIGEAR,SHANTHI GEARS,0,,0,0.05,1,EQ,BSE,BSE
133650692,522073,HITECHGEAR,THE HI-TECH GEARS,0,,0,0.05,1,EQ,BSE,BSE
133650948,522074,ELGIEQUIP,ELGI EQUIPMENTS,0,,0,0.05,1,EQ,BSE,BSE
133659652,522108,YUKEN,YUKEN INDIA,0,,0,0.05,1,EQ,BSE,BSE
133660932,522113,TIMKEN,TIMKEN INDIA,0,,0,0.05,1,EQ,BSE,BSE
133684484,522205,PRAJIND,PRAJ INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
133687044,522215,HLEGLAS,HLE GLASCOAT,0,,0,0.05,1,EQ,BSE,BSE
133695748,522249,MAYURUNIQ,MAYUR UNIQUOTERS,0,,0,0.05,1,EQ,BSE,BSE
133697796,522257,RAJOOENG,RAJOO ENGINEERS,0,,0,0.05,1,EQ,BSE,BSE
133703940,522281,RAMRAT,RAM RATNA WIRES,0,,0,0.05,1,EQ,BSE,BSE
133707524,522295,CONTROLPR,CONTROL PRINT,0,,0,0.05,1,EQ,BSE,BSE
133890820,523011,WEIZMANIND,WEIZMANN,0,,0,0.05,1,EQ,BSE,BSE
133893892,523023,SINCLAIR,SINCLAIRS HOTELS,0,,0,0.01,1,EQ,BSE,BSE
133920516,523127,EIHAHOTELS,EIH ASSOCIATED HOTELS - OBEROI HOTELS,0,,0,0.05,1,EQ,BSE,BSE
133940228,523204,ABAN,ABAN OFFSHORE,0,,0,0.01,1,EQ,BSE,BSE
133940996,523207,KOKUYOCMLN,KOKUYO CAMLIN,0,,0,0.05,1,EQ,BSE,BSE
133946628,523229,BHARATSE,BHARAT SEATS,0,,0,0.05,1,EQ,BSE,BSE
133954564,523260,PEARLPOLY,PEARL POLYMERS,0,,0,0.01,1,EQ,BSE,BSE
133960452,523283,SUPERHOUSE,SUPERHOUSE,0,,0,0.05,1,EQ,BSE,BSE
133965060,523301,TCPLPACK,TCPL PACKAGING,0,,0,0.05,1,EQ,BSE,BSE
133981956,523367,DCMSHRIRAM,DCM SHRIRAM,0,,0,0.05,1,EQ,BSE,BSE
133982980,523371,MAWANASUG,MAWANA SUGARS,0,,0,0.05,1,EQ,BSE,BSE
133986564,523385,NILKAMAL,NILKAMAL,0,,0,0.05,1,EQ,BSE,BSE
133989124,523395,3MINDIA,3M INDIA,0,,0,0.05,1,EQ,BSE,BSE
133991684,523405,JMFINANCIL,JM FINANCIAL,0,,0,0.05,1,EQ,BSE,BSE
134025988,523539,PRECWIRE,PRECISION WIRES INDIA,0,,0,0.05,1,EQ,BSE,BSE
134044164,523610,ITI,ITI,0,,0,0.05,1,EQ,BSE,BSE
134053892,523648,PLASTIBLEN,PLASTIBLENDS INDIA,0,,0,0.05,1,EQ,BSE,BSE
134068228,523704,MASTEK,MASTEK,0,,0,0.05,1,EQ,BSE,BSE
134069252,523708,EIMCOELECO,EIMCO ELECON (INDIA),0,,0,0.05,1,EQ,BSE,BSE
134071300,523716,ASHIANA,ASHIANA HOUSING,0,,0,0.05,1,EQ,BSE,BSE
134090756,523792,MAZDA,MAZDA,0,,0,0.05,1,EQ,BSE,BSE
134091780,523796,VHLTD,VICEROY HOTELS,0,,0,0.01,1,EQ,BSE,BSE
134099972,523828,MENONBE,MENON BEARINGS,0,,0,0.05,1,EQ,BSE,BSE
134144004,524000,POONAWALLA,POONAWALLA FINCORP,0,,0,0.05,1,EQ,BSE,BSE
134153476,524037,RAMAPHO,RAMA PHOSPHATES,0,,0,0.05,1,EQ,BSE,BSE
134157060,524051,POLYPLEX,POLYPLEX CORPORATION,0,,0,0.05,1,EQ,BSE,BSE
134163204,524075,ALBERTDAVD,ALBERT DAVID,0,,0,0.05,1,EQ,BSE,BSE
134167300,524091,CARYSIL,CARYSIL,0,,0,0.05,1,EQ,BSE,BSE
134195204,524200,VINATIORGA,VINATI ORGANICS,0,,0,0.05,1,EQ,BSE,BSE
134197252,524208,AARTIIND,AARTI INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
134198276,524212,WANBURY,WANBURY,0,,0,0.05,1,EQ,BSE,BSE
134215684,524280,KOPRAN,KOPRAN,0,,0,0.05,1,EQ,BSE,BSE
134228996,524332,BCLIND,BCL INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
134233092,524348,AARTIDRUGS,AARTI DRUGS,0,,0,0.05,1,EQ,BSE,BSE
134238724,524370,BODALCHEM,BODAL CHEMICALS,0,,0,0.01,1,EQ,BSE,BSE
134244868,524394,VIMTALABS,VIMTA LABS,0,,0,0.05,1,EQ,BSE,BSE
134247428,524404,MARKSANS,MARKSANS PHARMA,0,,0,0.05,1,EQ,BSE,BSE
134270468,524494,IPCALAB,IPCA LABORATORIES,0,,0,0.05,1,EQ,BSE,BSE
134272004,524500,KILITCH,KILITCH DRUGS (INDIA),0,,0,0.05,1,EQ,BSE,BSE
134289924,524570,PODDARMENT,PODDAR PIGMENTS,0,,0,0.05,1,EQ,BSE,BSE
134309892,524648,INDOAMIN,INDO AMINES,0,,0,0.05,1,EQ,BSE,BSE
134310916,524652,INDSWFTLTD,IND-SWIFT,0,,0,0.01,1,EQ,BSE,BSE
134311428,524654,NATCAPSUQ,NATURAL CAPSULES,0,,0,0.05,1,EQ,BSE,BSE
134315268,524669,HESTERBIO,HESTER BIOSCIENCES,0,,0,0.05,1,EQ,BSE,BSE
134332164,524735,HIKAL,HIKAL,0,,0,0.05,1,EQ,BSE,BSE
134349828,524804,AUROPHARMA,AUROBINDO PHARMA,0,,0,0.05,1,EQ,BSE,BSE
134352900,524816,NATCOPHARM,NATCO PHARMA,0,,0,0.05,1,EQ,BSE,BSE
134353924,524820,PANAMAPET,PANAMA PETROCHEM,0,,0,0.05,1,EQ,BSE,BSE
134354948,524824,BALPHARMA,BAL PHARMA,0,,0,0.05,1,EQ,BSE,BSE
134714116,526227,FILATEX,FILATEX INDIA,0,,0,0.01,1,EQ,BSE,BSE
134719236,526247,PREMEXPLN,PREMIER EXPLOSIVES,0,,0,0.05,1,EQ,BSE,BSE
134723332,526263,MOLDTECH,MOLD-TEK TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
134732548,526299,MPHASIS,MPHASIS,0,,0,0.05,1,EQ,BSE,BSE
134739204,526325,ORIENTLTD,ORIENT PRESS,0,,0,0.01,1,EQ,BSE,BSE
134750980,526371,NMDC,NMDC,0,,0,0.01,1,EQ,BSE,BSE
134757636,526397,ALPHAGEO,ALPHAGEO (INDIA),0,,0,0.05,1,EQ,BSE,BSE
134789380,526521,SANGHIIND,SANGHI INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
134804996,526582,TPLPLASTEH,TPL PLASTECH,0,,0,0.01,1,EQ,BSE,BSE
134812676,526612,BLUEDART,BLUE DART EXPRESS,0,,0,0.05,1,EQ,BSE,BSE
134825476,526662,ARENTERP,RAJDARSHAN INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
134826500,526666,BIL,BHARTIYA INTERNATIONAL,0,,0,0.05,1,EQ,BSE,BSE
134829316,526677,KEEPLEARN,DSJ KEEP LEARNING,0,,0,0.01,1,EQ,BSE,BSE
134841604,526725,SANDESH,SANDESH,0,,0,0.05,1,EQ,BSE,BSE
134842628,526729,GOLDIAM,GOLDIAM INTERNATIONAL,0,,0,0.05,1,EQ,BSE,BSE
134860036,526797,GREENPLY,GREENPLY INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
134862596,526807,SEAMECLTD,SEAMEC,0,,0,0.05,1,EQ,BSE,BSE
134873348,526849,BANARBEADS,BANARAS BEADS,0,,0,0.05,1,EQ,BSE,BSE
134898436,526947,LAOPALA,LA OPALA RG,0,,0,0.05,1,EQ,BSE,BSE
134899460,526951,STYLAMIND,STYLAM INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
134899972,526953,VENUSREM,VENUS REMEDIES,0,,0,0.05,1,EQ,BSE,BSE
134908676,526987,URJA,URJA GLOBAL,0,,0,0.01,1,EQ,BSE,BSE
134912260,527001,ASHAPURMIN,ASHAPURA MINECHEM,0,,0,0.05,1,EQ,BSE,BSE
135681796,530007,JKTYRE,JK TYRE & INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
135684356,530017,SIL,STANDARD INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
135684868,530019,JUBLPHARMA,JUBILANT PHARMOVA,0,,0,0.05,1,EQ,BSE,BSE
135698692,530073,SANGHVIMOV,SANGHVI MOVERS,0,,0,0.05,1,EQ,BSE,BSE
135700228,530079,FAZE3Q,FAZE THREE,0,,0,0.05,1,EQ,BSE,BSE
135713540,530131,UDAICEMENT,UDAIPUR CEMENT WORKS,0,,0,0.01,1,EQ,BSE,BSE
135714564,530135,OPTIEMUS,OPTIEMUS INFRACOM,0,,0,0.05,1,EQ,BSE,BSE
135730948,530199,THEMISMED,THEMIS MEDICARE,0,,0,0.05,1,EQ,BSE,BSE
135741188,530239,SUVEN,SUVEN LIFE SCIENCES,0,,0,0.05,1,EQ,BSE,BSE
135756548,530299,KOTHARIPRO,KOTHARI PRODUCTS,0,,0,0.01,1,EQ,BSE,BSE
135770884,530355,ASIANENE,ASIAN ENERGY SERVICES,0,,0,0.05,1,EQ,BSE,BSE
135773444,530365,ORIENTBELL,ORIENT BELL,0,,0,0.05,1,EQ,BSE,BSE
135776516,530377,NILAINFRA,NILA INFRASTRUCTURES,0,,0,0.01,1,EQ,BSE,BSE
135820548,530549,SHILPAMED,SHILPA MEDICARE,0,,0,0.05,1,EQ,BSE,BSE
135828228,530579,UYFINCORP,U. Y. FINCORP,0,,0,0.01,1,EQ,BSE,BSE
135858948,530699,RAJRILTD,RAJ RAYON INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
135874308,530759,STERTOOLS,STERLING TOOLS,0,,0,0.05,1,EQ,BSE,BSE
135888132,530813,KRBL,KRBL,0,,0,0.05,1,EQ,BSE,BSE
135895812,530843,CUPID,CUPID,0,,0,0.05,1,EQ,BSE,BSE
135905028,530879,CIFL,CAPITAL INDIA FINANCE,0,,0,0.01,1,EQ,BSE,BSE
135915268,530919,REMSONSIND,REMSONS INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
135935748,530999,BALAMINES,BALAJI AMINES,0,,0,0.05,1,EQ,BSE,BSE
135956996,531082,ALANKIT,ALANKIT,0,,0,0.01,1,EQ,BSE,BSE
135959556,531092,OMINFRAL,OM INFRA,0,,0,0.05,1,EQ,BSE,BSE
135964676,531112,BALUFORGE,BALU FORGE INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
135966724,531120,PATELENG,PATEL ENGINEERING,0,,0,0.01,1,EQ,BSE,BSE
135973380,531146,MEDICAMEQ,MEDICAMEN BIOTECH,0,,0,0.05,1,EQ,BSE,BSE
135973636,531147,ALICON,ALICON CASTALLOY,0,,0,0.05,1,EQ,BSE,BSE
135977476,531162,EMAMILTD,EMAMI,0,,0,0.05,1,EQ,BSE,BSE
135989508,531209,NUCLEUS,NUCLEUS SOFTWARE EXPORTS,0,,0,0.05,1,EQ,BSE,BSE
135990532,531213,MANAPPURAM,MANAPPURAM FINANCE,0,,0,0.05,1,EQ,BSE,BSE
135993604,531225,XTGLOBAL,XTGLOBAL INFOTECH,0,,0,0.01,1,EQ,BSE,BSE
135997700,531241,LINC,LINC,0,,0,0.05,1,EQ,BSE,BSE
136021764,531335,ZYDUSWELL,ZYDUS WELLNESS,0,,0,0.05,1,EQ,BSE,BSE
136025348,531349,PANACEABIO,PANACEA BIOTEC,0,,0,0.05,1,EQ,BSE,BSE
136027652,531358,CHOICEIN,CHOICE INTERNATIONAL,0,,0,0.05,1,EQ,BSE,BSE
136031492,531373,BYKE,THE BYKE HOSPITALITY,0,,0,0.01,1,EQ,BSE,BSE
136048388,531439,GOLDTECH,AION-TECH SOLUTIONS,0,,0,0.01,1,EQ,BSE,BSE
136050948,531449,GRMOVER,GRM OVERSEAS,0,,0,0.05,1,EQ,BSE,BSE
136051972,531453,MOHITIND,MOHIT INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
136062468,531494,NAVKARURB,NAVKAR URBANSTRUCTURE,0,,0,0.01,1,EQ,BSE,BSE
136062724,531495,BLUECOAST,BLUE COAST HOTELS,0,,0,0.01,1,EQ,BSE,BSE
136063236,531497,MADHUCON,MADHUCON PROJECTS,0,,0,0.01,1,EQ,BSE,BSE
136064004,531500,RAJESHEXPO,RAJESH EXPORTS,0,,0,0.05,1,EQ,BSE,BSE
136071940,531531,HATSUN,HATSUN AGRO PRODUCT,0,,0,0.05,1,EQ,BSE,BSE
136075012,531543,JINDWORLD,JINDAL WORLDWIDE,0,,0,0.01,1,EQ,BSE,BSE
136076292,531548,SOMANYCERA,SOMANY CERAMICS,0,,0,0.05,1,EQ,BSE,BSE
136088324,531595,CGCL,CAPRI GLOBAL CAPITAL,0,,0,0.05,1,EQ,BSE,BSE
136089348,531599,FDC,FDC,0,,0,0.05,1,EQ,BSE,BSE
136099332,531638,SURAJLTD,SURAJ,0,,0,0.05,1,EQ,BSE,BSE
136100356,531642,MARICO,MARICO,0,,0,0.05,1,EQ,BSE,BSE
136130820,531761,APOLLOPIPE,APOLLO PIPES,0,,0,0.05,1,EQ,BSE,BSE
136132612,531768,POLYMED,POLY MEDICURE,0,,0,0.05,1,EQ,BSE,BSE
136139524,531795,ATULAUTO,ATUL AUTO,0,,0,0.05,1,EQ,BSE,BSE
136164356,531892,KHANDSE,KHANDWALA SECURITIES,0,,0,0.01,1,EQ,BSE,BSE
136196868,532019,LCCINFOTEC,LCC INFOTECH,0,,0,0.01,1,EQ,BSE,BSE
136197636,532022,FILATFASH,FILATEX FASHIONS,0,,0,0.01,1,EQ,BSE,BSE
136199428,532029,SINDHUTRAD,SINDHU TRADE LINKS,0,,0,0.01,1,EQ,BSE,BSE
136205828,532054,KDDL,KDDL,0,,0,0.05,1,EQ,BSE,BSE
136226308,532134,BANKBARODA,BANK OF BARODA,0,,0,0.05,1,EQ,BSE,BSE
136228100,532141,ACL,ANDHRA CEMENTS,0,,0,0.01,1,EQ,BSE,BSE
136228868,532144,WELCORP,WELSPUN CORP,0,,0,0.05,1,EQ,BSE,BSE
136230148,532149,BANKINDIA,BANK OF INDIA,0,,0,0.05,1,EQ,BSE,BSE
136231684,532155,GAIL,GAIL (INDIA),0,,0,0.05,1,EQ,BSE,BSE
136231940,532156,VAIBHAVGBL,VAIBHAV GLOBAL,0,,0,0.05,1,EQ,BSE,BSE
136233476,532162,JKPAPER,JK PAPER,0,,0,0.05,1,EQ,BSE,BSE
136233732,532163,SAREGAMA,SAREGAMA INDIA,0,,0,0.05,1,EQ,BSE,BSE
136236548,532174,ICICIBANK,ICICI BANK,0,,0,0.05,1,EQ,BSE,BSE
136236804,532175,CYIENT,CYIENT,0,,0,0.05,1,EQ,BSE,BSE
136237572,532178,ENGINERSIN,ENGINEERS INDIA,0,,0,0.05,1,EQ,BSE,BSE
136238084,532180,DHANBANK,DHANLAXMI BANK,0,,0,0.01,1,EQ,BSE,BSE
136239876,532187,INDUSINDBK,INDUSIND BANK,0,,0,0.05,1,EQ,BSE,BSE
136245764,532210,CUB,CITY UNION BANK,0,,0,0.05,1,EQ,BSE,BSE
136246276,532212,ARCHIES,ARCHIES,0,,0,0.01,1,EQ,BSE,BSE
136247044,532215,AXISBANK,AXIS BANK,0,,0,0.05,1,EQ,BSE,BSE
136247300,532216,HBSL,HB STOCKHOLDINGS,0,,0,0.05,1,EQ,BSE,BSE
136248580,532221,SONATSOFTW,SONATA SOFTWARE,0,,0,0.05,1,EQ,BSE,BSE
136258308,532259,APARINDS,APAR INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
136261380,532271,ORCHASP,ORCHASP,0,,0,0.01,1,EQ,BSE,BSE
136263940,532281,HCLTECH,HCL TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
136265220,532286,JINDALSTEL,JINDAL STEEL & POWER,0,,0,0.05,1,EQ,BSE,BSE
136266244,532290,BLBLIMITED,BLB,0,,0,0.01,1,EQ,BSE,BSE
136267780,532296,GLENMARK,GLENMARK PHARMACEUTICALS,0,,0,0.05,1,EQ,BSE,BSE
136268804,532300,WOCKPHARMA,WOCKHARDT,0,,0,0.05,1,EQ,BSE,BSE
136271108,532309,GEPIL,GE POWER INDIA,0,,0,0.05,1,EQ,BSE,BSE
136274948,532324,CINEVISTA,CINEVISTA,0,,0,0.01,1,EQ,BSE,BSE
136275460,532326,INTENTECH,INTENSE TECHNOLOGIES,0,,0,0.01,1,EQ,BSE,BSE
136276740,532331,AJANTPHARM,AJANTA PHARMA,0,,0,0.05,1,EQ,BSE,BSE
136276996,532332,CURAA,CURA TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
136278788,532339,COMPUSOFT,COMPUCOM SOFTWARE,0,,0,0.01,1,EQ,BSE,BSE
136280324,532345,ACLGATI,ALLCARGO GATI,0,,0,0.01,1,EQ,BSE,BSE
136281092,532348,SUBEXLTD,SUBEX,0,,0,0.01,1,EQ,BSE,BSE
136281860,532351,AKSHOPTFBR,AKSH OPTIFIBRE,0,,0,0.01,1,EQ,BSE,BSE
136283396,532357,MUKTAARTS,MUKTA ARTS,0,,0,0.01,1,EQ,BSE,BSE
136285700,532366,PNBGILTS,PNB GILTS,0,,0,0.01,1,EQ,BSE,BSE
136286212,532368,BCG,BRIGHTCOM GROUP,0,,0,0.01,1,EQ,BSE,BSE
136286468,532369,RAMCOIND,RAMCO INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
136286724,532370,RAMCOSYS,RAMCO SYSTEMS,0,,0,0.05,1,EQ,BSE,BSE
136287748,532374,STLTECH,STERLITE TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
136288004,532375,TIPSMUSIC,TIPS MUSIC,0,,0,0.05,1,EQ,BSE,BSE
136288260,532376,UMIYA-MRO,UMIYA BUILDCON,0,,0,0.01,1,EQ,BSE,BSE
136289796,532382,BALAJITELE,BALAJI TELEFILMS,0,,0,0.01,1,EQ,BSE,BSE
136291332,532388,IOB,INDIAN OVERSEAS BANK,0,,0,0.01,1,EQ,BSE,BSE
136292356,532392,CREATIVEYE,CREATIVE EYE,0,,0,0.01,1,EQ,BSE,BSE
136294404,532400,BSOFT,BIRLASOFT,0,,0,0.05,1,EQ,BSE,BSE
136295940,532406,AVANTEL,AVANTEL,0,,0,0.05,1,EQ,BSE,BSE
136296196,532407,MOSCHIP,MOSCHIP TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
136296452,532408,MEGASOFT,MEGASOFT,0,,0,0.05,1,EQ,BSE,BSE
136298500,532416,NEXTMEDIA,NEXT MEDIAWORKS,0,,0,0.01,1,EQ,BSE,BSE
136300548,532424,GODREJCP,GODREJ CONSUMER PRODUCTS,0,,0,0.05,1,EQ,BSE,BSE
136302084,532430,BFUTILITIE,BF UTILITIES,0,,0,0.05,1,EQ,BSE,BSE
136302596,532432,UNITDSPR,UNITED SPIRITS,0,,0,0.05,1,EQ,BSE,BSE
136304388,532439,OLECTRA,OLECTRA GREENTECH,0,,0,0.05,1,EQ,BSE,BSE
136304644,532440,MPSLTD,MPS,0,,0,0.05,1,EQ,BSE,BSE
136305412,532443,CERA,CERA SANITARYWARE,0,,0,0.05,1,EQ,BSE,BSE
136308228,532454,BHARTIARTL,BHARTI AIRTEL,0,,0,0.05,1,EQ,BSE,BSE
136308996,532457,GULPOLY,GULSHAN POLYOLS,0,,0,0.05,1,EQ,BSE,BSE
136310020,532461,PNB,PUNJAB NATIONAL BANK,0,,0,0.05,1,EQ,BSE,BSE
136313604,532475,APTECHT,APTECH,0,,0,0.05,1,EQ,BSE,BSE
136314116,532477,UNIONBANK,UNION BANK OF INDIA,0,,0,0.05,1,EQ,BSE,BSE
136314372,532478,UBL,UNITED BREWERIES,0,,0,0.05,1,EQ,BSE,BSE
136315396,532482,GRANULES,GRANULES INDIA,0,,0,0.05,1,EQ,BSE,BSE
136315652,532483,CANBK,CANARA BANK,0,,0,0.05,1,EQ,BSE,BSE
136316420,532486,POKARNA,POKARNA,0,,0,0.05,1,EQ,BSE,BSE
136319236,532497,RADICO,RADICO KHAITAN,0,,0,0.05,1,EQ,BSE,BSE
136320004,532500,MARUTI,MARUTI SUZUKI INDIA,0,,0,0.05,1,EQ,BSE,BSE
